date,event_type,account_id,algorithm,delta,version
2015-05-08,SLEEP,16893,hmm,-114,none
2015-05-08,WAKE_UP,17771,hmm,-159,none
2015-05-08,OUT_OF_BED,17771,hmm,-159,none
2015-05-08,IN_BED,15286,hmm,180,none
2015-05-08,SLEEP,15286,hmm,180,none
2015-05-08,OUT_OF_BED,17263,hmm,403,none
2015-05-08,WAKE_UP,17263,hmm,400,none
2015-05-08,OUT_OF_BED,18004,hmm,-109,none
2015-05-08,OUT_OF_BED,17105,hmm,-45,none
2015-05-08,WAKE_UP,17105,hmm,-45,none
2015-05-09,IN_BED,18066,wupang,170,wupang_backup_for_hmm
2015-05-08,WAKE_UP,15117,wupang,-157,wupang_backup_for_hmm
2015-05-09,IN_BED,16472,hmm,387,none
2015-05-09,IN_BED,18533,wupang,289,wupang_backup_for_hmm
2015-05-07,OUT_OF_BED,16706,wupang,-247,wupang_backup_for_hmm
2015-05-07,OUT_OF_BED,16706,wupang,-247,wupang_backup_for_hmm
2015-05-07,WAKE_UP,16706,wupang,-290,wupang_backup_for_hmm
2015-05-09,IN_BED,18526,hmm,0,none
2015-05-09,OUT_OF_BED,1313,hmm,17,none
2015-05-09,OUT_OF_BED,1313,hmm,9,none
2015-05-09,OUT_OF_BED,1313,hmm,8,none
2015-05-09,IN_BED,1313,hmm,13,none
2015-05-09,WAKE_UP,1768,hmm,29,none
2015-05-09,OUT_OF_BED,18062,hmm,5,none
2015-05-09,SLEEP,1768,hmm,0,none
2015-05-09,WAKE_UP,1768,hmm,96,none
2015-05-09,SLEEP,1768,hmm,-382,none
2015-05-09,OUT_OF_BED,18347,hmm,132,none
2015-05-09,SLEEP,18045,hmm,153,none
2015-05-09,WAKE_UP,18094,hmm,40,none
2015-05-09,IN_BED,18045,hmm,147,none
2015-05-09,IN_BED,17839,hmm,180,none
2015-05-09,WAKE_UP,17464,hmm,69,none
2015-05-09,OUT_OF_BED,17464,hmm,59,none
2015-05-09,IN_BED,17872,hmm,203,none
2015-05-09,IN_BED,17050,hmm,-140,none
2015-05-09,OUT_OF_BED,16987,hmm,12,none
2015-05-09,OUT_OF_BED,18377,hmm,20,none
2015-05-09,WAKE_UP,16802,hmm,53,none
2015-05-09,OUT_OF_BED,16221,hmm,39,none
2015-05-09,WAKE_UP,16221,hmm,23,none
2015-05-09,IN_BED,18115,hmm,-133,none
2015-05-09,OUT_OF_BED,16468,wupang,380,wupang_backup_for_hmm
2015-05-09,SLEEP,16021,hmm,50,none
2015-05-09,WAKE_UP,16622,hmm,29,none
2015-05-09,IN_BED,17033,hmm,555,none
2015-05-09,OUT_OF_BED,18376,hmm,60,none
2015-05-09,IN_BED,18484,hmm,106,none
2015-05-09,WAKE_UP,18484,hmm,33,none
2015-05-09,OUT_OF_BED,18484,hmm,33,none
2015-05-09,OUT_OF_BED,17606,hmm,4,none
2015-05-09,WAKE_UP,17369,hmm,55,none
2015-05-09,IN_BED,17042,hmm,-237,none
2015-05-09,WAKE_UP,17042,hmm,165,none
2015-05-09,OUT_OF_BED,16634,hmm,161,none
2015-05-09,WAKE_UP,18490,hmm,-60,none
2015-05-09,OUT_OF_BED,18400,hmm,23,none
2015-05-09,IN_BED,17847,hmm,246,none
2015-05-09,OUT_OF_BED,18490,hmm,-92,none
2015-05-09,SLEEP,17042,hmm,-240,none
2015-05-09,OUT_OF_BED,17847,hmm,13,none
2015-05-09,OUT_OF_BED,18463,hmm,375,none
2015-05-09,WAKE_UP,16843,hmm,45,none
2015-05-09,OUT_OF_BED,16843,hmm,48,none
2015-05-09,OUT_OF_BED,1479,hmm,423,none
2015-05-09,IN_BED,18435,hmm,239,none
2015-05-09,OUT_OF_BED,18397,hmm,45,none
2015-05-09,OUT_OF_BED,18491,hmm,240,none
2015-05-09,WAKE_UP,18491,hmm,85,none
2015-05-09,OUT_OF_BED,18485,hmm,46,none
2015-05-09,IN_BED,17030,hmm,-197,none
2015-05-09,OUT_OF_BED,17670,hmm,-135,none
2015-05-09,WAKE_UP,17670,hmm,-176,none
2015-05-09,IN_BED,16610,hmm,49,none
2015-05-09,OUT_OF_BED,17587,hmm,11,none
2015-05-09,OUT_OF_BED,18453,hmm,11,none
2015-05-09,OUT_OF_BED,18104,hmm,210,none
2015-05-09,IN_BED,15892,hmm,110,none
2015-05-09,IN_BED,15892,hmm,110,none
2015-05-09,SLEEP,15892,hmm,105,none
2015-05-09,IN_BED,18523,hmm,221,none
2015-05-09,WAKE_UP,15828,hmm,39,none
2015-05-09,OUT_OF_BED,15828,hmm,5,none
2015-05-09,SLEEP,15920,hmm,-68,none
2015-05-09,WAKE_UP,17818,hmm,338,none
2015-05-09,WAKE_UP,17536,hmm,91,none
2015-05-09,SLEEP,15920,hmm,-53,none
2015-05-09,OUT_OF_BED,17536,hmm,160,none
2015-05-09,SLEEP,15920,hmm,-86,none
2015-05-09,IN_BED,17459,hmm,85,none
2015-05-09,OUT_OF_BED,1506,hmm,22,none
2015-05-09,OUT_OF_BED,18174,hmm,102,none
2015-05-09,WAKE_UP,18174,hmm,103,none
2015-05-09,OUT_OF_BED,1156,hmm,300,none
2015-05-09,IN_BED,18067,hmm,70,none
2015-05-09,OUT_OF_BED,17723,hmm,-33,none
2015-05-09,OUT_OF_BED,16900,hmm,32,none
2015-05-09,IN_BED,18353,hmm,-248,none
2015-05-09,IN_BED,18348,hmm,-60,none
2015-05-09,IN_BED,17717,hmm,165,none
2015-05-09,SLEEP,17717,hmm,142,none
2015-05-09,WAKE_UP,18497,hmm,44,none
2015-05-09,IN_BED,18444,hmm,-239,none
2015-05-09,WAKE_UP,18444,hmm,7,none
2015-05-09,OUT_OF_BED,18444,hmm,-2,none
2015-05-09,IN_BED,18094,hmm,-266,none
2015-05-09,OUT_OF_BED,17835,hmm,300,none
2015-05-09,SLEEP,18094,hmm,-242,none
2015-05-09,IN_BED,15468,hmm,139,none
2015-05-09,SLEEP,15468,hmm,156,none
2015-05-09,OUT_OF_BED,1639,hmm,98,none
2015-05-09,SLEEP,18444,hmm,-252,none
2015-05-09,IN_BED,1414,hmm,-60,none
2015-05-09,IN_BED,1414,hmm,-60,none
2015-05-09,OUT_OF_BED,18444,hmm,-29,none
2015-05-09,WAKE_UP,17985,hmm,130,none
2015-05-09,OUT_OF_BED,18444,hmm,-33,none
2015-05-09,OUT_OF_BED,17985,hmm,134,none
2015-05-09,OUT_OF_BED,17093,hmm,108,none
2015-05-09,SLEEP,15364,hmm,88,none
2015-05-09,IN_BED,15364,hmm,93,none
2015-05-09,WAKE_UP,16950,hmm,27,none
2015-05-09,WAKE_UP,17093,hmm,76,none
2015-05-09,IN_BED,18262,hmm,91,none
2015-05-09,OUT_OF_BED,17305,hmm,85,none
2015-05-09,WAKE_UP,17305,hmm,95,none
2015-05-09,IN_BED,17305,hmm,-180,none
2015-05-09,WAKE_UP,17220,hmm,220,none
2015-05-09,OUT_OF_BED,15463,hmm,60,none
2015-05-09,OUT_OF_BED,15249,hmm,11,none
2015-05-09,IN_BED,17809,hmm,45,none
2015-05-09,WAKE_UP,15249,hmm,24,none
2015-05-09,OUT_OF_BED,15249,hmm,7,none
2015-05-09,OUT_OF_BED,17040,hmm,20,none
2015-05-09,OUT_OF_BED,17949,hmm,120,none
2015-05-09,OUT_OF_BED,17772,hmm,21,none
2015-05-09,IN_BED,17393,hmm,0,none
2015-05-09,IN_BED,16859,hmm,86,none
2015-05-09,IN_BED,18240,hmm,92,none
2015-05-09,SLEEP,16859,hmm,95,none
2015-05-09,IN_BED,16817,hmm,60,none
2015-05-09,OUT_OF_BED,17911,hmm,42,none
2015-05-09,IN_BED,17052,hmm,-180,none
2015-05-09,OUT_OF_BED,17508,hmm,-21,none
2015-05-09,OUT_OF_BED,17436,hmm,94,none
2015-05-09,IN_BED,17436,hmm,42,none
2015-05-09,WAKE_UP,17962,hmm,143,none
2015-05-09,IN_BED,18021,hmm,65,none
2015-05-09,OUT_OF_BED,17584,hmm,39,none
2015-05-09,WAKE_UP,17584,hmm,39,none
2015-05-09,OUT_OF_BED,16965,hmm,376,none
2015-05-09,WAKE_UP,16965,hmm,360,none
2015-05-09,WAKE_UP,18049,hmm,60,none
2015-05-09,IN_BED,17584,hmm,48,none
2015-05-09,WAKE_UP,17553,wupang,347,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,17547,hmm,37,none
2015-05-09,IN_BED,16164,hmm,66,none
2015-05-09,OUT_OF_BED,17818,hmm,342,none
2015-05-09,WAKE_UP,17553,wupang,50,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,17553,wupang,13,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,17035,hmm,110,none
2015-05-09,OUT_OF_BED,17992,hmm,36,none
2015-05-09,OUT_OF_BED,17722,hmm,13,none
2015-05-09,IN_BED,18300,hmm,-206,none
2015-05-09,SLEEP,18300,hmm,-182,none
2015-05-09,IN_BED,18237,hmm,-120,none
2015-05-09,OUT_OF_BED,18024,hmm,105,none
2015-05-09,OUT_OF_BED,17510,hmm,167,none
2015-05-08,OUT_OF_BED,18300,hmm,168,none
2015-05-08,OUT_OF_BED,18300,hmm,5,none
2015-05-08,WAKE_UP,18300,hmm,166,none
2015-05-08,WAKE_UP,18300,hmm,2,none
2015-05-09,WAKE_UP,18024,hmm,91,none
2015-05-09,OUT_OF_BED,15218,hmm,300,none
2015-05-08,OUT_OF_BED,15955,hmm,-225,none
2015-05-09,OUT_OF_BED,1622,wupang,82,wupang_backup_for_hmm
2015-05-09,WAKE_UP,17972,hmm,41,none
2015-05-09,WAKE_UP,15949,hmm,105,none
2015-05-09,OUT_OF_BED,17972,hmm,51,none
2015-05-09,WAKE_UP,15949,hmm,30,none
2015-05-08,WAKE_UP,15271,hmm,180,none
2015-05-08,WAKE_UP,15271,hmm,212,none
2015-05-09,WAKE_UP,17442,hmm,43,none
2015-05-09,SLEEP,15949,hmm,-317,none
2015-05-09,OUT_OF_BED,17450,hmm,29,none
2015-05-09,OUT_OF_BED,1721,hmm,102,none
2015-05-09,IN_BED,17687,hmm,-120,none
2015-05-09,WAKE_UP,1721,hmm,88,none
2015-05-09,OUT_OF_BED,17002,hmm,180,none
2015-05-09,WAKE_UP,17002,hmm,120,none
2015-05-08,WAKE_UP,17057,hmm,240,none
2015-05-09,SLEEP,17856,hmm,120,none
2015-05-09,IN_BED,17856,hmm,180,none
2015-05-09,WAKE_UP,18145,hmm,168,none
2015-05-09,OUT_OF_BED,17495,hmm,-31,none
2015-05-09,IN_BED,18404,hmm,164,none
2015-05-09,WAKE_UP,16670,hmm,12,none
2015-05-09,OUT_OF_BED,17627,hmm,16,none
2015-05-09,SLEEP,18350,wupang,99,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,17477,hmm,56,none
2015-05-09,OUT_OF_BED,18406,hmm,43,none
2015-05-09,OUT_OF_BED,18406,hmm,-2,none
2015-05-09,OUT_OF_BED,18406,hmm,-8,none
2015-05-09,OUT_OF_BED,17424,hmm,235,none
2015-05-09,OUT_OF_BED,18347,hmm,29,none
2015-05-09,IN_BED,17520,hmm,40,none
2015-05-09,OUT_OF_BED,15892,hmm,96,none
2015-05-09,OUT_OF_BED,1690,wupang,120,wupang_backup_for_hmm
2015-05-09,WAKE_UP,15892,hmm,59,none
2015-05-09,OUT_OF_BED,1690,wupang,49,wupang_backup_for_hmm
2015-05-09,SLEEP,18019,hmm,240,none
2015-05-09,SLEEP,18237,hmm,-142,none
2015-05-09,OUT_OF_BED,18532,hmm,142,none
2015-05-09,SLEEP,17841,hmm,-42,none
2015-05-09,IN_BED,1135,hmm,84,none
2015-05-09,OUT_OF_BED,16814,hmm,79,none
2015-05-09,WAKE_UP,15465,hmm,120,none
2015-05-09,IN_BED,18019,hmm,240,none
2015-05-09,WAKE_UP,15465,hmm,49,none
2015-05-09,WAKE_UP,15783,wupang,437,wupang_backup_for_hmm
2015-05-09,SLEEP,15783,wupang,-36,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,18324,hmm,60,none
2015-05-09,WAKE_UP,18324,hmm,60,none
2015-05-09,WAKE_UP,15375,hmm,202,none
2015-05-09,OUT_OF_BED,18492,hmm,130,none
2015-05-09,OUT_OF_BED,18561,hmm,60,none
2015-05-09,OUT_OF_BED,18492,hmm,81,none
2015-05-09,WAKE_UP,18492,hmm,0,none
2015-05-09,IN_BED,16086,hmm,131,none
2015-05-09,SLEEP,18588,hmm,35,none
2015-05-09,WAKE_UP,18588,hmm,120,none
2015-05-09,OUT_OF_BED,17021,hmm,52,none
2015-05-09,WAKE_UP,16814,hmm,-15,none
2015-05-09,IN_BED,17903,hmm,-270,none
2015-05-09,OUT_OF_BED,17903,hmm,270,none
2015-05-09,WAKE_UP,17627,hmm,75,none
2015-05-09,IN_BED,18430,hmm,132,none
2015-05-09,WAKE_UP,17594,hmm,28,none
2015-05-09,OUT_OF_BED,17185,hmm,89,none
2015-05-09,OUT_OF_BED,17594,hmm,12,none
2015-05-09,WAKE_UP,17461,hmm,120,none
2015-05-09,OUT_OF_BED,18119,hmm,12,none
2015-05-09,OUT_OF_BED,17461,hmm,29,none
2015-05-09,OUT_OF_BED,1156,hmm,145,none
2015-05-09,WAKE_UP,15775,hmm,32,none
2015-05-09,OUT_OF_BED,15775,hmm,60,none
2015-05-09,SLEEP,15775,hmm,-40,none
2015-05-09,WAKE_UP,1516,hmm,168,none
2015-05-09,SLEEP,18028,hmm,-60,none
2015-05-09,WAKE_UP,16266,hmm,90,none
2015-05-09,OUT_OF_BED,16266,hmm,119,none
2015-05-09,IN_BED,16737,hmm,46,none
2015-05-09,OUT_OF_BED,17907,hmm,120,none
2015-05-09,OUT_OF_BED,16913,hmm,-37,none
2015-05-09,WAKE_UP,15159,hmm,148,none
2015-05-09,OUT_OF_BED,15159,hmm,23,none
2015-05-09,IN_BED,15439,hmm,48,none
2015-05-09,OUT_OF_BED,17683,hmm,120,none
2015-05-09,WAKE_UP,16002,hmm,42,none
2015-05-09,OUT_OF_BED,1498,hmm,13,none
2015-05-09,WAKE_UP,1498,hmm,60,none
2015-05-09,SLEEP,17683,hmm,64,none
2015-05-09,IN_BED,1498,hmm,-77,none
2015-05-09,SLEEP,1498,hmm,-60,none
2015-05-09,WAKE_UP,18536,hmm,42,none
2015-05-09,WAKE_UP,1472,hmm,43,none
2015-05-09,OUT_OF_BED,17430,hmm,42,none
2015-05-09,OUT_OF_BED,1472,hmm,46,none
2015-05-09,WAKE_UP,17430,hmm,43,none
2015-05-09,WAKE_UP,16228,wupang,55,wupang_backup_for_hmm
2015-05-09,WAKE_UP,15913,hmm,-34,none
2015-05-09,OUT_OF_BED,16228,wupang,69,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,15913,hmm,-31,none
2015-05-09,WAKE_UP,17266,hmm,105,none
2015-05-09,OUT_OF_BED,17168,wupang,93,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,17266,hmm,64,none
2015-05-09,WAKE_UP,17168,wupang,91,wupang_backup_for_hmm
2015-05-09,WAKE_UP,17122,hmm,169,none
2015-05-09,SLEEP,18378,hmm,140,none
2015-05-09,SLEEP,18378,hmm,45,none
2015-05-09,WAKE_UP,18315,wupang,381,wupang_backup_for_hmm
2015-05-09,SLEEP,15935,hmm,60,none
2015-05-09,WAKE_UP,18197,hmm,35,none
2015-05-09,WAKE_UP,18315,wupang,104,wupang_backup_for_hmm
2015-05-09,WAKE_UP,15935,hmm,496,none
2015-05-09,IN_BED,18197,hmm,42,none
2015-05-09,IN_BED,15935,hmm,77,none
2015-05-09,IN_BED,17664,hmm,-241,none
2015-05-09,OUT_OF_BED,17265,hmm,300,none
2015-05-09,OUT_OF_BED,15935,hmm,474,none
2015-05-09,SLEEP,17664,hmm,-232,none
2015-05-09,WAKE_UP,16503,hmm,325,none
2015-05-09,OUT_OF_BED,16503,hmm,330,none
2015-05-09,OUT_OF_BED,18089,hmm,73,none
2015-05-09,WAKE_UP,15117,hmm,130,none
2015-05-09,WAKE_UP,18089,hmm,65,none
2015-05-09,OUT_OF_BED,18373,hmm,180,none
2015-05-09,WAKE_UP,18062,hmm,1,none
2015-05-09,OUT_OF_BED,18538,hmm,149,none
2015-05-09,WAKE_UP,15991,hmm,47,none
2015-05-09,WAKE_UP,18538,hmm,150,none
2015-05-09,IN_BED,18006,hmm,65,none
2015-05-09,OUT_OF_BED,15991,hmm,26,none
2015-05-09,IN_BED,18306,hmm,803,none
2015-05-09,OUT_OF_BED,17529,hmm,228,none
2015-05-09,SLEEP,17201,hmm,106,none
2015-05-09,WAKE_UP,17616,hmm,177,none
2015-05-09,IN_BED,15389,hmm,-50,none
2015-05-09,IN_BED,18042,hmm,44,none
2015-05-09,OUT_OF_BED,17616,hmm,129,none
2015-05-09,OUT_OF_BED,15389,hmm,140,none
2015-05-09,WAKE_UP,15800,hmm,65,none
2015-05-09,WAKE_UP,15389,hmm,150,none
2015-05-09,WAKE_UP,16982,hmm,45,none
2015-05-09,WAKE_UP,16982,hmm,45,none
2015-05-09,OUT_OF_BED,16982,hmm,53,none
2015-05-09,OUT_OF_BED,16982,hmm,53,none
2015-05-09,WAKE_UP,18423,hmm,290,none
2015-05-09,OUT_OF_BED,17979,hmm,215,none
2015-05-09,WAKE_UP,17979,hmm,181,none
2015-05-09,OUT_OF_BED,18323,hmm,175,none
2015-05-09,WAKE_UP,16292,hmm,117,none
2015-05-09,WAKE_UP,16292,hmm,39,none
2015-05-09,OUT_OF_BED,16812,hmm,167,none
2015-05-09,WAKE_UP,18308,hmm,242,none
2015-05-09,IN_BED,1450,hmm,180,none
2015-05-09,SLEEP,1450,hmm,225,none
2015-05-09,WAKE_UP,17263,hmm,183,none
2015-05-09,OUT_OF_BED,17263,hmm,180,none
2015-05-09,OUT_OF_BED,15651,hmm,19,none
2015-05-09,IN_BED,15913,hmm,95,none
2015-05-09,WAKE_UP,15653,hmm,142,none
2015-05-09,IN_BED,17029,hmm,76,none
2015-05-09,OUT_OF_BED,17994,hmm,-27,none
2015-05-09,SLEEP,18381,hmm,246,none
2015-05-09,SLEEP,18381,hmm,67,none
2015-05-09,WAKE_UP,17403,hmm,47,none
2015-05-09,WAKE_UP,17514,hmm,169,none
2015-05-09,OUT_OF_BED,17514,hmm,151,none
2015-05-09,OUT_OF_BED,16997,hmm,13,none
2015-05-08,WAKE_UP,16997,hmm,-76,none
2015-05-09,OUT_OF_BED,1508,hmm,58,none
2015-05-09,WAKE_UP,16994,hmm,96,none
2015-05-09,OUT_OF_BED,16994,hmm,21,none
2015-05-09,IN_BED,15366,hmm,54,none
2015-05-09,WAKE_UP,1508,hmm,57,none
2015-05-08,OUT_OF_BED,16997,hmm,-73,none
2015-05-09,OUT_OF_BED,16905,hmm,8,none
2015-05-09,OUT_OF_BED,1003,hmm,-96,none
2015-05-09,IN_BED,15863,hmm,-195,none
2015-05-09,SLEEP,17571,hmm,38,none
2015-05-09,OUT_OF_BED,17556,hmm,27,none
2015-05-09,SLEEP,18497,hmm,-43,none
2015-05-08,OUT_OF_BED,17395,hmm,-240,none
2015-05-09,OUT_OF_BED,18308,hmm,259,none
2015-05-09,OUT_OF_BED,18216,hmm,11,none
2015-05-09,WAKE_UP,17534,hmm,179,none
2015-05-09,WAKE_UP,17571,hmm,38,none
2015-05-09,OUT_OF_BED,17571,hmm,1,none
2015-05-09,OUT_OF_BED,18005,hmm,-19,none
2015-05-09,IN_BED,17571,hmm,38,none
2015-05-09,SLEEP,17991,hmm,0,none
2015-05-09,WAKE_UP,17991,hmm,35,none
2015-05-09,OUT_OF_BED,17991,hmm,35,none
2015-05-09,WAKE_UP,18136,hmm,-3,none
2015-05-09,WAKE_UP,15655,hmm,60,none
2015-05-09,WAKE_UP,17905,wupang,108,wupang_backup_for_hmm
2015-05-09,WAKE_UP,15658,hmm,264,none
2015-05-09,SLEEP,15655,hmm,-138,none
2015-05-09,OUT_OF_BED,15658,hmm,222,none
2015-05-09,IN_BED,15655,hmm,-192,none
2015-05-09,OUT_OF_BED,17005,hmm,211,none
2015-05-09,OUT_OF_BED,18450,hmm,223,none
2015-05-09,OUT_OF_BED,15655,hmm,64,none
2015-05-09,OUT_OF_BED,15469,wupang,31,wupang_backup_for_hmm
2015-05-09,WAKE_UP,17005,hmm,207,none
2015-05-09,OUT_OF_BED,15469,wupang,11,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,18079,hmm,153,none
2015-05-09,WAKE_UP,17367,hmm,43,none
2015-05-09,WAKE_UP,18450,hmm,239,none
2015-05-09,OUT_OF_BED,17347,hmm,-120,none
2015-05-09,WAKE_UP,17651,hmm,-110,none
2015-05-09,IN_BED,16607,hmm,103,none
2015-05-09,WAKE_UP,17100,hmm,262,none
2015-05-09,WAKE_UP,17049,hmm,315,none
2015-05-09,WAKE_UP,17049,hmm,315,none
2015-05-09,WAKE_UP,18032,hmm,195,none
2015-05-09,OUT_OF_BED,18032,hmm,210,none
2015-05-09,OUT_OF_BED,16596,hmm,-60,none
2015-05-09,WAKE_UP,17636,hmm,127,none
2015-05-09,OUT_OF_BED,18004,hmm,-27,none
2015-05-09,WAKE_UP,16250,hmm,41,none
2015-05-08,OUT_OF_BED,17024,hmm,-296,none
2015-05-08,WAKE_UP,17024,hmm,-265,none
2015-05-09,WAKE_UP,18004,hmm,-21,none
2015-05-09,OUT_OF_BED,17636,hmm,-16,none
2015-05-09,OUT_OF_BED,17111,hmm,-196,none
2015-05-09,SLEEP,18069,hmm,-14,none
2015-05-09,OUT_OF_BED,17659,hmm,-61,none
2015-05-09,OUT_OF_BED,16894,hmm,122,none
2015-05-09,SLEEP,17868,hmm,-110,none
2015-05-09,OUT_OF_BED,17308,hmm,33,none
2015-05-09,OUT_OF_BED,17441,hmm,80,none
2015-05-09,WAKE_UP,17441,hmm,79,none
2015-05-09,OUT_OF_BED,16115,hmm,133,none
2015-05-09,WAKE_UP,16896,hmm,20,none
2015-05-09,OUT_OF_BED,16896,hmm,25,none
2015-05-09,WAKE_UP,16407,hmm,361,none
2015-05-09,OUT_OF_BED,1479,hmm,104,none
2015-05-09,SLEEP,18128,hmm,120,none
2015-05-09,OUT_OF_BED,18128,hmm,97,none
2015-05-09,IN_BED,15594,hmm,44,none
2015-05-09,OUT_OF_BED,16865,hmm,-118,none
2015-05-09,IN_BED,18369,hmm,-225,none
2015-05-09,WAKE_UP,16865,hmm,-117,none
2015-05-09,SLEEP,18369,hmm,-225,none
2015-05-09,OUT_OF_BED,17959,hmm,58,none
2015-05-09,SLEEP,15587,wupang,190,wupang_backup_for_hmm
2015-05-09,IN_BED,16951,hmm,56,none
2015-05-07,WAKE_UP,16865,hmm,-223,none
2015-05-09,OUT_OF_BED,16946,hmm,300,none
2015-05-09,WAKE_UP,16946,hmm,310,none
2015-05-07,SLEEP,16865,hmm,167,none
2015-05-09,OUT_OF_BED,18369,hmm,-80,none
2015-05-09,SLEEP,16591,hmm,-33,none
2015-05-09,OUT_OF_BED,16930,hmm,180,none
2015-05-09,WAKE_UP,16930,hmm,180,none
2015-05-09,IN_BED,18128,hmm,120,none
2015-05-09,WAKE_UP,15826,hmm,146,none
2015-05-09,OUT_OF_BED,15826,hmm,132,none
2015-05-09,OUT_OF_BED,17044,hmm,47,none
2015-05-09,OUT_OF_BED,1708,hmm,-31,none
2015-05-09,IN_BED,18166,hmm,-20,none
2015-05-09,WAKE_UP,1863,hmm,74,none
2015-05-09,OUT_OF_BED,1609,hmm,39,none
2015-05-09,OUT_OF_BED,15429,hmm,-77,none
2015-05-09,WAKE_UP,17335,wupang,-42,wupang_backup_for_hmm
2015-05-09,WAKE_UP,1820,hmm,83,none
2015-05-09,OUT_OF_BED,1820,hmm,153,none
2015-05-09,OUT_OF_BED,15699,hmm,189,none
2015-05-09,OUT_OF_BED,16669,hmm,429,none
2015-05-09,IN_BED,16669,hmm,-180,none
2015-05-09,SLEEP,16669,hmm,-160,none
2015-05-09,SLEEP,16669,hmm,-10,none
2015-05-09,OUT_OF_BED,16669,hmm,204,none
2015-05-09,WAKE_UP,16669,hmm,219,none
2015-05-09,WAKE_UP,16669,hmm,440,none
2015-05-09,WAKE_UP,17348,hmm,269,none
2015-05-09,OUT_OF_BED,15545,hmm,-120,none
2015-05-09,OUT_OF_BED,1908,hmm,240,none
2015-05-09,OUT_OF_BED,16699,hmm,-38,none
2015-05-09,WAKE_UP,15039,hmm,161,none
2015-05-09,WAKE_UP,16170,hmm,70,none
2015-05-09,OUT_OF_BED,15039,hmm,178,none
2015-05-09,OUT_OF_BED,18039,hmm,180,none
2015-05-09,OUT_OF_BED,15663,hmm,180,none
2015-05-09,SLEEP,16170,hmm,123,none
2015-05-09,SLEEP,16170,hmm,-100,none
2015-05-09,WAKE_UP,16170,hmm,120,none
2015-05-09,WAKE_UP,16903,wupang,21,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,16170,hmm,70,none
2015-05-09,OUT_OF_BED,18504,wupang,120,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,16903,wupang,503,wupang_backup_for_hmm
2015-05-09,OUT_OF_BED,17216,hmm,14,none
2015-05-09,SLEEP,18599,hmm,-150,none
2015-05-09,WAKE_UP,16740,hmm,91,none
2015-05-09,WAKE_UP,15958,hmm,45,none
2015-05-09,OUT_OF_BED,18295,hmm,86,none
2015-05-09,IN_BED,17187,hmm,140,none
2015-05-09,OUT_OF_BED,16304,hmm,122,none
2015-05-09,OUT_OF_BED,17187,hmm,-15,none
2015-05-09,IN_BED,17942,hmm,296,none
2015-05-09,IN_BED,17063,hmm,55,none
2015-05-09,WAKE_UP,17111,hmm,-195,none
2015-05-09,OUT_OF_BED,17942,hmm,281,none
2015-05-09,WAKE_UP,17942,hmm,252,none
2015-05-09,IN_BED,17292,hmm,250,none
2015-05-09,OUT_OF_BED,17507,hmm,-60,none
2015-05-09,WAKE_UP,17507,hmm,-77,none
2015-05-09,OUT_OF_BED,17364,hmm,-136,none
2015-05-09,WAKE_UP,17364,hmm,-136,none
2015-05-09,WAKE_UP,16820,hmm,40,none
2015-05-09,IN_BED,17682,hmm,-120,none
2015-05-09,IN_BED,17659,hmm,-143,none
2015-05-09,WAKE_UP,18337,hmm,135,none
2015-05-09,OUT_OF_BED,18337,hmm,216,none
2015-05-09,OUT_OF_BED,1609,hmm,70,none
2015-05-09,OUT_OF_BED,1609,hmm,43,none
2015-05-09,WAKE_UP,16975,hmm,108,none
2015-05-09,OUT_OF_BED,16975,hmm,106,none
2015-05-09,OUT_OF_BED,17903,hmm,-60,none
2015-05-09,SLEEP,15234,hmm,-13,none
2015-05-09,WAKE_UP,16175,hmm,233,none
2015-05-09,IN_BED,17557,hmm,244,none
2015-05-09,WAKE_UP,18199,hmm,150,none
2015-05-09,OUT_OF_BED,18199,hmm,180,none
2015-05-09,OUT_OF_BED,16837,hmm,43,none
2015-05-09,OUT_OF_BED,16677,hmm,16,none
2015-05-09,OUT_OF_BED,16677,hmm,1,none
2015-05-09,IN_BED,16837,hmm,818,none
2015-05-09,WAKE_UP,16677,hmm,5,none
2015-05-09,IN_BED,16017,hmm,-34,none
2015-05-09,OUT_OF_BED,15356,hmm,-51,none
2015-05-09,SLEEP,16017,hmm,-31,none
2015-05-09,SLEEP,16017,hmm,-133,none
2015-05-09,WAKE_UP,16017,hmm,456,none
2015-05-09,WAKE_UP,16017,hmm,203,none
2015-05-09,SLEEP,16017,hmm,-379,none
2015-05-09,WAKE_UP,16017,hmm,6,none
2015-05-09,SLEEP,15234,hmm,-72,none
2015-05-09,OUT_OF_BED,17903,hmm,-40,none
2015-05-09,OUT_OF_BED,16964,hmm,239,none
2015-05-09,WAKE_UP,16964,hmm,234,none
2015-05-09,WAKE_UP,17903,hmm,285,none
2015-05-09,SLEEP,18372,hmm,42,none
