date,event_type,account_id,algorithm,delta,version
2015-05-16,WAKE_UP,19865,hmm,-202,none
2015-05-17,SLEEP,20552,hmm,60,none
2015-05-17,WAKE_UP,18902,hmm,60,none
2015-05-16,IN_BED,15997,hmm,68,none
2015-05-16,OUT_OF_BED,19865,hmm,-198,none
2015-05-17,OUT_OF_BED,18902,hmm,-17,none
2015-05-17,WAKE_UP,18232,hmm,39,none
2015-05-17,IN_BED,19865,hmm,-188,none
2015-05-17,IN_BED,19094,hmm,117,none
2015-05-17,SLEEP,19094,hmm,123,none
2015-05-17,SLEEP,19865,hmm,-203,none
2015-05-17,IN_BED,18383,hmm,80,none
2015-05-17,SLEEP,18383,hmm,89,none
2015-05-17,OUT_OF_BED,16294,wupang,-15,wupang_backup_for_hmm
2015-05-17,IN_BED,15851,hmm,112,none
2015-05-17,WAKE_UP,19865,hmm,-188,none
2015-05-17,SLEEP,15851,hmm,57,none
2015-05-17,WAKE_UP,17430,hmm,15,none
2015-05-17,OUT_OF_BED,20384,hmm,11,none
2015-05-17,OUT_OF_BED,17430,hmm,21,none
2015-05-17,IN_BED,18657,hmm,60,none
2015-05-17,OUT_OF_BED,19865,hmm,-188,none
2015-05-17,IN_BED,19164,hmm,165,none
2015-05-17,SLEEP,17441,hmm,26,none
2015-05-17,SLEEP,17161,hmm,22,none
2015-05-17,SLEEP,19164,hmm,180,none
2015-05-17,OUT_OF_BED,17108,hmm,-14,none
2015-05-17,WAKE_UP,17692,hmm,73,none
2015-05-17,WAKE_UP,17161,hmm,-70,none
2015-05-17,OUT_OF_BED,17161,hmm,-65,none
2015-05-17,WAKE_UP,16108,wupang,172,wupang_backup_for_hmm
2015-05-17,WAKE_UP,16108,wupang,172,wupang_backup_for_hmm
2015-05-17,SLEEP,16108,wupang,32,wupang_backup_for_hmm
2015-05-17,SLEEP,16108,wupang,32,wupang_backup_for_hmm
2015-05-17,SLEEP,17265,hmm,854,none
2015-05-17,IN_BED,17265,hmm,832,none
2015-05-17,IN_BED,17096,hmm,103,none
2015-05-17,SLEEP,17096,hmm,109,none
2015-05-17,WAKE_UP,20193,hmm,60,none
2015-05-17,WAKE_UP,19229,hmm,120,none
2015-05-17,WAKE_UP,15375,hmm,60,none
2015-05-17,WAKE_UP,1516,hmm,-95,none
2015-05-17,OUT_OF_BED,1516,hmm,-120,none
2015-05-17,WAKE_UP,18750,hmm,262,none
2015-05-17,WAKE_UP,18750,hmm,209,none
2015-05-17,WAKE_UP,1112,hmm,60,none
2015-05-17,OUT_OF_BED,1112,hmm,33,none
2015-05-17,SLEEP,18303,hmm,80,none
2015-05-17,WAKE_UP,15711,hmm,73,none
2015-05-17,OUT_OF_BED,15711,hmm,19,none
2015-05-17,OUT_OF_BED,1113,hmm,54,none
2015-05-17,WAKE_UP,18812,hmm,-60,none
2015-05-17,OUT_OF_BED,18812,hmm,-41,none
2015-05-17,WAKE_UP,18412,hmm,40,none
2015-05-17,IN_BED,19772,hmm,61,none
2015-05-17,OUT_OF_BED,18069,hmm,5,none
2015-05-17,OUT_OF_BED,18412,hmm,45,none
2015-05-17,OUT_OF_BED,18412,hmm,45,none
2015-05-17,OUT_OF_BED,17074,hmm,36,none
2015-05-17,SLEEP,16730,hmm,34,none
2015-05-17,IN_BED,19708,hmm,221,none
2015-05-17,IN_BED,19708,hmm,221,none
2015-05-17,OUT_OF_BED,16081,hmm,-35,none
2015-05-17,SLEEP,18975,wupang,25,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,18975,wupang,80,wupang_backup_for_hmm
2015-05-17,WAKE_UP,18975,wupang,98,wupang_backup_for_hmm
2015-05-17,WAKE_UP,18308,hmm,48,none
2015-05-17,OUT_OF_BED,18308,hmm,27,none
2015-05-17,WAKE_UP,15169,wupang,-8,wupang_backup_for_hmm
2015-05-17,WAKE_UP,19188,hmm,100,none
2015-05-17,WAKE_UP,16294,wupang,-20,wupang_backup_for_hmm
2015-05-17,WAKE_UP,15363,hmm,29,none
2015-05-17,WAKE_UP,15363,hmm,29,none
2015-05-17,OUT_OF_BED,15363,hmm,23,none
2015-05-17,OUT_OF_BED,15363,hmm,23,none
2015-05-17,OUT_OF_BED,18542,hmm,17,none
2015-05-17,OUT_OF_BED,19846,wupang,33,wupang_backup_for_hmm
2015-05-17,IN_BED,15443,hmm,281,none
2015-05-17,WAKE_UP,17822,hmm,93,none
2015-05-17,SLEEP,15935,hmm,97,none
2015-05-17,OUT_OF_BED,17822,hmm,73,none
2015-05-17,IN_BED,15935,hmm,95,none
2015-05-17,WAKE_UP,15935,hmm,-19,none
2015-05-17,OUT_OF_BED,15935,hmm,-33,none
2015-05-17,OUT_OF_BED,16996,hmm,-16,none
2015-05-17,OUT_OF_BED,19217,hmm,18,none
2015-05-17,WAKE_UP,16996,hmm,-9,none
2015-05-17,WAKE_UP,20470,hmm,-13,none
2015-05-17,IN_BED,15604,hmm,780,none
2015-05-17,OUT_OF_BED,19067,hmm,-145,none
2015-05-17,IN_BED,20084,hmm,174,none
2015-05-17,WAKE_UP,17348,hmm,6,none
2015-05-17,OUT_OF_BED,18528,hmm,-96,none
2015-05-17,OUT_OF_BED,19995,hmm,257,none
2015-05-17,WAKE_UP,19995,hmm,250,none
2015-05-17,SLEEP,15469,wupang,-20,wupang_backup_for_hmm
2015-05-17,SLEEP,1145,hmm,145,none
2015-05-17,OUT_OF_BED,16517,hmm,61,none
2015-05-17,WAKE_UP,1145,hmm,-37,none
2015-05-17,SLEEP,20376,hmm,128,none
2015-05-17,WAKE_UP,16203,hmm,40,none
2015-05-17,OUT_OF_BED,16203,hmm,19,none
2015-05-17,IN_BED,18791,hmm,235,none
2015-05-17,OUT_OF_BED,20031,hmm,-60,none
2015-05-17,WAKE_UP,19067,hmm,-125,none
2015-05-17,SLEEP,20084,hmm,180,none
2015-05-17,OUT_OF_BED,19222,hmm,-120,none
2015-05-17,WAKE_UP,19222,hmm,-120,none
2015-05-17,WAKE_UP,16175,hmm,27,none
2015-05-17,OUT_OF_BED,17769,hmm,27,none
2015-05-17,WAKE_UP,17110,hmm,-119,none
2015-05-16,WAKE_UP,16965,wupang,-240,wupang_backup_for_hmm
2015-05-17,WAKE_UP,1844,hmm,-65,none
2015-05-17,WAKE_UP,18528,hmm,-98,none
2015-05-17,IN_BED,15469,wupang,-24,wupang_backup_for_hmm
2015-05-17,IN_BED,1145,hmm,144,none
2015-05-17,OUT_OF_BED,17110,hmm,-105,none
2015-05-17,WAKE_UP,18818,hmm,94,none
2015-05-17,OUT_OF_BED,20376,hmm,29,none
2015-05-17,WAKE_UP,16203,hmm,40,none
2015-05-17,OUT_OF_BED,17394,hmm,214,none
2015-05-17,WAKE_UP,17394,hmm,233,none
2015-05-17,WAKE_UP,15116,hmm,-29,none
2015-05-17,OUT_OF_BED,15116,hmm,-55,none
2015-05-17,SLEEP,20488,hmm,42,none
2015-05-17,OUT_OF_BED,17641,hmm,-120,none
2015-05-17,WAKE_UP,17841,hmm,60,none
2015-05-17,WAKE_UP,19245,hmm,40,none
2015-05-17,IN_BED,19597,hmm,274,none
2015-05-17,OUT_OF_BED,19623,hmm,20,none
2015-05-17,WAKE_UP,19597,hmm,71,none
2015-05-17,SLEEP,19597,hmm,152,none
2015-05-17,OUT_OF_BED,17610,hmm,-41,none
2015-05-17,WAKE_UP,17610,hmm,-51,none
2015-05-17,OUT_OF_BED,16165,hmm,-89,none
2015-05-16,OUT_OF_BED,19656,hmm,-120,none
2015-05-17,OUT_OF_BED,17159,hmm,-101,none
2015-05-16,OUT_OF_BED,17159,hmm,-156,none
2015-05-17,SLEEP,19045,wupang,453,wupang_backup_for_hmm
2015-05-17,IN_BED,19665,hmm,28,none
2015-05-17,WAKE_UP,19706,hmm,28,none
2015-05-17,OUT_OF_BED,19706,hmm,37,none
2015-05-17,WAKE_UP,16622,hmm,-5,none
2015-05-17,OUT_OF_BED,16622,hmm,-64,none
2015-05-17,WAKE_UP,18995,hmm,137,none
2015-05-17,WAKE_UP,18995,hmm,137,none
2015-05-17,IN_BED,16670,hmm,240,none
2015-05-17,OUT_OF_BED,17247,hmm,-31,none
2015-05-17,WAKE_UP,16276,hmm,25,none
2015-05-17,WAKE_UP,17247,hmm,-14,none
2015-05-17,WAKE_UP,17977,hmm,-15,none
2015-05-17,OUT_OF_BED,17977,hmm,-14,none
2015-05-17,OUT_OF_BED,18264,hmm,-23,none
2015-05-17,WAKE_UP,19535,hmm,48,none
2015-05-17,OUT_OF_BED,19535,hmm,57,none
2015-05-17,SLEEP,19535,hmm,-12,none
2015-05-17,WAKE_UP,15472,hmm,62,none
2015-05-17,OUT_OF_BED,1536,hmm,-96,none
2015-05-17,WAKE_UP,1536,hmm,-100,none
2015-05-17,IN_BED,18832,hmm,120,none
2015-05-17,SLEEP,18832,hmm,135,none
2015-05-17,OUT_OF_BED,18766,hmm,55,none
2015-05-17,OUT_OF_BED,18766,hmm,-131,none
2015-05-17,WAKE_UP,18766,hmm,-143,none
2015-05-17,OUT_OF_BED,20390,wupang,444,wupang_backup_for_hmm
2015-05-17,IN_BED,19539,hmm,264,none
2015-05-17,SLEEP,19539,hmm,258,none
2015-05-17,OUT_OF_BED,20390,wupang,81,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,19490,hmm,-40,none
2015-05-17,OUT_OF_BED,19999,hmm,9,none
2015-05-17,OUT_OF_BED,19999,hmm,8,none
2015-05-17,OUT_OF_BED,18658,hmm,60,none
2015-05-17,SLEEP,17367,wupang,360,wupang_backup_for_hmm
2015-05-17,SLEEP,17367,wupang,185,wupang_backup_for_hmm
2015-05-17,SLEEP,17367,wupang,185,wupang_backup_for_hmm
2015-05-17,IN_BED,17367,wupang,188,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,20060,hmm,21,none
2015-05-17,WAKE_UP,20060,hmm,83,none
2015-05-17,IN_BED,15431,hmm,47,none
2015-05-17,SLEEP,15431,hmm,76,none
2015-05-17,WAKE_UP,1002,hmm,-103,none
2015-05-17,IN_BED,16725,wupang,-60,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,20375,hmm,14,none
2015-05-17,OUT_OF_BED,16903,hmm,14,none
2015-05-17,OUT_OF_BED,17855,hmm,0,none
2015-05-17,OUT_OF_BED,17855,hmm,0,none
2015-05-17,WAKE_UP,17959,hmm,-170,none
2015-05-17,OUT_OF_BED,17959,hmm,-166,none
2015-05-17,WAKE_UP,17282,hmm,60,none
2015-05-17,OUT_OF_BED,1796,hmm,-10,none
2015-05-17,OUT_OF_BED,1609,hmm,35,none
2015-05-17,OUT_OF_BED,1609,hmm,23,none
2015-05-17,WAKE_UP,17358,hmm,-42,none
2015-05-17,OUT_OF_BED,17358,hmm,-90,none
2015-05-17,IN_BED,15155,hmm,420,none
2015-05-17,IN_BED,17814,hmm,18,none
2015-05-17,WAKE_UP,15155,hmm,-135,none
2015-05-17,OUT_OF_BED,15155,hmm,-120,none
2015-05-17,WAKE_UP,16903,hmm,18,none
2015-05-17,OUT_OF_BED,16903,hmm,10,none
2015-05-17,WAKE_UP,1294,hmm,-67,none
2015-05-17,OUT_OF_BED,1294,hmm,-86,none
2015-05-17,SLEEP,1294,hmm,-152,none
2015-05-17,OUT_OF_BED,16677,hmm,50,none
2015-05-17,OUT_OF_BED,16677,hmm,8,none
2015-05-17,WAKE_UP,16677,hmm,6,none
2015-05-17,OUT_OF_BED,16096,hmm,-31,none
2015-05-17,OUT_OF_BED,19944,hmm,134,none
2015-05-17,WAKE_UP,18988,hmm,300,none
2015-05-17,OUT_OF_BED,18988,hmm,300,none
2015-05-17,IN_BED,19697,hmm,40,none
2015-05-17,IN_BED,19600,wupang,-13,wupang_backup_for_hmm
2015-05-17,SLEEP,19600,wupang,114,wupang_backup_for_hmm
2015-05-17,IN_BED,1514,hmm,-94,none
2015-05-17,WAKE_UP,19600,wupang,-5,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,16810,hmm,37,none
2015-05-17,IN_BED,19667,hmm,64,none
2015-05-17,WAKE_UP,18900,hmm,150,none
2015-05-17,IN_BED,18900,hmm,870,none
2015-05-17,OUT_OF_BED,19042,hmm,-23,none
2015-05-17,OUT_OF_BED,17093,hmm,-76,none
2015-05-17,WAKE_UP,17093,hmm,-95,none
2015-05-17,IN_BED,19505,hmm,286,none
2015-05-17,WAKE_UP,15574,hmm,72,none
2015-05-17,OUT_OF_BED,15574,hmm,82,none
2015-05-17,OUT_OF_BED,16913,hmm,-86,none
2015-05-17,WAKE_UP,16913,hmm,-66,none
2015-05-17,WAKE_UP,15891,hmm,-180,none
2015-05-17,OUT_OF_BED,15891,hmm,-180,none
2015-05-17,WAKE_UP,1323,hmm,-120,none
2015-05-17,OUT_OF_BED,16307,hmm,-47,none
2015-05-17,WAKE_UP,16307,hmm,-41,none
2015-05-17,WAKE_UP,15982,hmm,149,none
2015-05-17,WAKE_UP,16946,hmm,52,none
2015-05-17,SLEEP,19064,hmm,33,none
2015-05-17,IN_BED,20372,hmm,290,none
2015-05-17,SLEEP,20372,hmm,326,none
2015-05-17,SLEEP,20372,hmm,326,none
2015-05-17,OUT_OF_BED,20005,hmm,64,none
2015-05-16,IN_BED,20372,hmm,180,none
2015-05-16,SLEEP,20372,hmm,191,none
2015-05-17,WAKE_UP,20005,hmm,-690,none
2015-05-15,SLEEP,20372,hmm,157,none
2015-05-17,IN_BED,20005,hmm,85,none
2015-05-17,IN_BED,16666,hmm,217,none
2015-05-17,SLEEP,17307,wupang,354,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,16666,hmm,-92,none
2015-05-17,WAKE_UP,17307,wupang,164,wupang_backup_for_hmm
2015-05-17,SLEEP,17307,wupang,196,wupang_backup_for_hmm
2015-05-16,WAKE_UP,19701,hmm,-60,none
2015-05-17,SLEEP,19701,hmm,37,none
2015-05-17,IN_BED,18035,hmm,104,none
2015-05-17,OUT_OF_BED,17465,hmm,66,none
2015-05-17,WAKE_UP,18786,hmm,-149,none
2015-05-17,OUT_OF_BED,18786,hmm,-166,none
2015-05-17,OUT_OF_BED,16855,hmm,291,none
2015-05-17,WAKE_UP,16764,hmm,52,none
2015-05-17,OUT_OF_BED,16764,hmm,40,none
2015-05-17,WAKE_UP,20099,hmm,-114,none
2015-05-17,OUT_OF_BED,20099,hmm,-109,none
2015-05-17,SLEEP,18836,hmm,60,none
2015-05-17,WAKE_UP,17260,hmm,237,none
2015-05-17,SLEEP,20336,hmm,128,none
2015-05-16,SLEEP,20336,hmm,81,none
2015-05-17,OUT_OF_BED,18868,hmm,17,none
2015-05-17,IN_BED,18005,hmm,45,none
2015-05-17,OUT_OF_BED,19308,hmm,-16,none
2015-05-17,WAKE_UP,18672,hmm,16,none
2015-05-17,WAKE_UP,18672,hmm,-20,none
2015-05-17,OUT_OF_BED,19280,hmm,-40,none
2015-05-17,SLEEP,18089,hmm,104,none
2015-05-17,OUT_OF_BED,18337,hmm,43,none
2015-05-17,OUT_OF_BED,20168,hmm,120,none
2015-05-17,SLEEP,18672,hmm,0,none
2015-05-17,WAKE_UP,15995,hmm,108,none
2015-05-17,OUT_OF_BED,15995,hmm,82,none
2015-05-17,SLEEP,18858,hmm,270,none
2015-05-17,OUT_OF_BED,18858,hmm,-276,none
2015-05-17,OUT_OF_BED,1479,hmm,180,none
2015-05-17,IN_BED,19694,hmm,62,none
2015-05-17,OUT_OF_BED,18472,hmm,300,none
2015-05-17,WAKE_UP,18472,hmm,300,none
2015-05-17,OUT_OF_BED,19703,wupang,477,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,17366,hmm,-170,none
2015-05-17,WAKE_UP,16137,hmm,99,none
2015-05-17,OUT_OF_BED,16137,hmm,98,none
2015-05-17,WAKE_UP,1619,hmm,-195,none
2015-05-17,OUT_OF_BED,1619,hmm,-177,none
2015-05-17,SLEEP,18839,hmm,60,none
2015-05-15,IN_BED,18062,hmm,-362,none
2015-05-15,SLEEP,18062,hmm,-370,none
2015-05-15,OUT_OF_BED,18062,hmm,-287,none
2015-05-17,WAKE_UP,18062,hmm,-3,none
2015-05-17,OUT_OF_BED,18062,hmm,-13,none
2015-05-17,IN_BED,18062,hmm,-182,none
2015-05-17,WAKE_UP,15314,hmm,-18,none
2015-05-17,OUT_OF_BED,15314,hmm,-16,none
2015-05-17,OUT_OF_BED,17232,hmm,83,none
2015-05-17,SLEEP,15921,hmm,89,none
2015-05-17,WAKE_UP,16994,hmm,-237,none
2015-05-17,OUT_OF_BED,16994,hmm,-231,none
2015-05-17,WAKE_UP,1067,voting,79,none
2015-05-17,OUT_OF_BED,1067,voting,66,none
2015-05-17,WAKE_UP,1437,hmm,29,none
2015-05-17,OUT_OF_BED,1437,hmm,-312,none
2015-05-17,WAKE_UP,1437,hmm,-292,none
2015-05-17,WAKE_UP,19626,hmm,-188,none
2015-05-17,OUT_OF_BED,19626,hmm,-176,none
2015-05-17,WAKE_UP,17551,hmm,43,none
2015-05-17,WAKE_UP,18482,hmm,-131,none
2015-05-17,OUT_OF_BED,18482,hmm,-66,none
2015-05-17,SLEEP,17073,hmm,163,none
2015-05-17,IN_BED,17073,hmm,156,none
2015-05-17,IN_BED,17086,hmm,60,none
2015-05-17,SLEEP,20156,hmm,598,none
2015-05-17,IN_BED,17461,hmm,-60,none
2015-05-17,WAKE_UP,17461,hmm,-69,none
2015-05-17,WAKE_UP,19426,hmm,-21,none
2015-05-17,OUT_OF_BED,17461,hmm,-60,none
2015-05-17,IN_BED,16093,hmm,525,none
2015-05-17,OUT_OF_BED,15466,hmm,-34,none
2015-05-17,WAKE_UP,17595,hmm,104,none
2015-05-17,OUT_OF_BED,18683,hmm,-76,none
2015-05-17,SLEEP,1053,hmm,120,none
2015-05-17,IN_BED,1053,hmm,127,none
2015-05-17,IN_BED,1053,hmm,127,none
2015-05-17,WAKE_UP,1053,hmm,-245,none
2015-05-17,WAKE_UP,1053,hmm,-245,none
2015-05-17,OUT_OF_BED,1053,hmm,-269,none
2015-05-16,WAKE_UP,1053,hmm,-245,none
2015-05-16,OUT_OF_BED,1053,hmm,-276,none
2015-05-15,WAKE_UP,1053,hmm,-240,none
2015-05-17,IN_BED,17830,hmm,152,none
2015-05-17,IN_BED,19146,hmm,228,none
2015-05-17,WAKE_UP,19640,hmm,102,none
2015-05-17,SLEEP,19146,hmm,195,none
2015-05-17,OUT_OF_BED,19640,hmm,87,none
2015-05-17,OUT_OF_BED,19146,hmm,-39,none
2015-05-17,SLEEP,19640,hmm,-109,none
2015-05-17,OUT_OF_BED,1524,wupang,573,wupang_backup_for_hmm
2015-05-17,OUT_OF_BED,20109,hmm,-120,none
2015-05-17,OUT_OF_BED,1524,wupang,99,wupang_backup_for_hmm
2015-05-17,WAKE_UP,1524,wupang,101,wupang_backup_for_hmm
